driverStandingsId,raceId,driverId,points,position,positionText,wins
984,35,63,0,16,16,0
985,35,31,0,17,17,0
986,35,194,0,18,18,0
987,35,189,0,19,19,0
988,35,55,0,20,20,0
989,35,18,0,21,21,0
990,35,43,0,22,22,0
991,35,195,0,23,23,0
992,35,190,0,24,24,0
993,35,196,0,25,25,0
994,35,51,0,26,26,0
995,35,89,0,27,27,0
996,35,84,0,28,28,0
997,35,34,0,29,29,0
998,35,120,0,30,30,0
999,36,13,25,1,1,3
1000,36,29,9,2,2,0
1001,36,97,8,3,3,1
1002,36,27,6.5,4,4,0
1003,36,1,6,5,5,0
1004,36,121,6,6,6,0
1005,36,200,6,7,7,0
1006,36,48,5,8,8,0
1007,36,28,4,9,9,0
1008,36,78,4,10,10,0
1009,36,15,3,11,11,0
1010,36,162,2,12,12,0
1011,36,82,2,13,13,0
1012,36,98,2,14,14,0
1013,36,26,2,15,15,0
1014,36,46,1.5,16,16,0
1015,36,129,1.5,17,17,0
1016,36,49,1.5,18,18,0
1017,36,179,1,19,19,0
1018,36,111,0,20,20,0
1019,36,31,0,21,21,0
1020,36,63,0,22,22,0
1021,36,189,0,23,23,0
1022,36,194,0,24,24,0
1023,36,55,0,25,25,0
1024,36,18,0,26,26,0
1025,36,43,0,27,27,0
1026,36,195,0,28,28,0
1027,36,190,0,29,29,0
1028,36,196,0,30,30,0
1029,37,13,28.14,1,1,3
1030,37,27,14.64,2,2,1
1031,37,29,11,3,3,0
1032,37,97,8,4,4,1
1033,37,129,7.64,5,5,0
1034,37,200,6,6,6,0
1035,37,1,6,7,7,0
1036,37,121,6,8,8,0
1037,37,48,5,9,9,0
1038,37,101,4.14,10,10,0
1039,37,78,4,11,11,0
1040,37,28,4,12,12,0
1041,37,15,3,13,13,0
1042,37,98,2,14,14,0
1043,37,26,2,15,15,0
1044,37,162,2,16,16,0
1045,37,82,2,17,17,0
1046,37,46,1.5,18,18,0
1047,37,49,1.5,19,19,0
1048,37,179,1,20,20,0
1049,37,31,0,21,21,0
1050,37,111,0,22,22,0
1051,37,173,0,23,23,0
1052,37,63,0,24,24,0
1053,37,189,0,25,25,0
1054,37,194,0,26,26,0
1055,37,112,0,27,27,0
1056,37,55,0,28,28,0
1057,37,18,0,29,29,0
1058,37,43,0,30,30,0
1059,38,13,36.14,1,1,4
1060,38,27,17.64,2,2,1
1061,38,29,15,3,3,0
1062,38,129,10.64,4,4,0
1063,38,200,10,5,5,0
1064,38,97,8,6,6,1
1065,38,1,6,7,7,0
1066,38,121,6,8,8,0
1067,38,48,5,9,9,0
1068,38,101,4.14,10,10,0
1069,38,28,4,11,11,0
1070,38,78,4,12,12,0
1071,38,15,3,13,13,0
1072,38,189,2,14,14,0
1073,38,98,2,15,15,0
1074,38,26,2,16,16,0
1075,38,162,2,17,17,0
1076,38,82,2,18,18,0
1077,38,46,1.5,19,19,0
1078,38,49,1.5,20,20,0
1079,38,179,1,21,21,0
1080,38,31,0,22,22,0
1081,38,111,0,23,23,0
1082,38,173,0,24,24,0
1083,38,63,0,25,25,0
1084,38,72,0,26,26,0
1085,38,194,0,27,27,0
1086,38,5,0,28,28,0
1087,38,112,0,29,29,0
1088,38,55,0,30,30,0
1089,39,13,42,1,1,5
1090,39,27,23.64,2,2,1
1091,39,29,15,3,3,0
1092,39,129,10.64,4,4,0
1093,39,200,10,5,5,0
1094,39,97,8,6,6,1
1095,39,1,6,7,7,0
1096,39,121,6,8,8,0
1097,39,179,5,9,9,0
1098,39,48,5,10,10,0
1099,39,101,4.14,11,11,0
1100,39,28,4,12,12,0
1101,39,78,4,13,13,0
1102,39,189,4,14,14,0
1103,39,15,3,15,15,0
1104,39,173,3,16,16,0
1105,39,98,2,17,17,0
1106,39,26,2,18,18,0
1107,39,162,2,19,19,0
1108,39,82,2,20,20,0
1109,39,46,1.5,21,21,0
1110,39,49,1.5,22,22,0
1111,39,31,0,23,23,0
1112,39,112,0,24,24,0
1113,39,111,0,25,25,0
1114,39,63,0,26,26,0
1115,39,72,0,27,27,0
1116,39,190,0,28,28,0
1117,39,194,0,29,29,0
1118,39,5,0,30,30,0
1119,40,13,42,1,1,6
1120,40,27,25.14,2,2,1
1121,40,29,17,3,3,0
1122,40,129,16.64,4,4,0
1123,40,200,10,5,5,0
1124,40,97,8,6,6,1
1125,40,179,8,7,7,0
1126,40,1,6,8,8,0
1127,40,121,6,9,9,0
1128,40,48,5,10,10,0
1129,40,101,4.14,11,11,0
1130,40,28,4,12,12,0
1131,40,78,4,13,13,0
1132,40,189,4,14,14,0
1133,40,15,3,15,15,0
1134,40,173,3,16,16,0
1135,40,190,2,17,17,0
1136,40,98,2,18,18,0
1137,40,26,2,19,19,0
1138,40,162,2,20,20,0
1139,40,82,2,21,21,0
1140,40,46,1.5,22,22,0
1141,40,49,1.5,23,23,0
1142,40,31,0,24,24,0
1143,40,112,0,25,25,0
1144,40,111,0,26,26,0
1145,40,174,0,27,27,0
1146,40,63,0,28,28,0
1147,40,72,0,29,29,0
1148,40,116,0,30,30,0
1149,41,13,42,1,1,6
1150,41,27,25.14,2,2,1
1151,41,129,24.64,3,3,1
1152,41,29,17,4,4,0
1153,41,200,12,5,5,0
1154,41,97,8,6,6,1
1155,41,179,8,7,7,0
1156,41,1,6,8,8,0
1157,41,188,6,9,9,0
1158,41,121,6,10,10,0
1159,41,173,6,11,11,0
1160,41,48,5,12,12,0
1161,41,101,4.14,13,13,0
1162,41,28,4,14,14,0
1163,41,78,4,15,15,0
1164,41,189,4,16,16,0
1165,41,15,3,17,17,0
1166,41,190,2,18,18,0
1167,41,98,2,19,19,0
1168,41,26,2,20,20,0
1169,41,162,2,21,21,0
1170,41,82,2,22,22,0
1171,41,46,1.5,23,23,0
1172,41,49,1.5,24,24,0
1173,41,24,1,25,25,0
1174,41,31,0,26,26,0
1175,41,112,0,27,27,0
1176,41,111,0,28,28,0
1177,41,174,0,29,29,0
1178,41,63,0,30,30,0
1179,42,13,9,1,1,1
1180,42,29,3.33,2,2,0
1181,42,1,3.33,3,3,0
1182,42,27,2,4,4,0
1183,42,173,2,5,5,0
1184,42,190,1.33,6,6,0
1185,42,78,1,7,7,0
1186,42,200,1,8,8,0
1187,42,179,1,9,9,0
1188,42,31,0,10,10,0
1189,42,111,0,11,11,0
1190,42,189,0,12,12,0
1191,42,188,0,13,13,0
1192,42,166,0,14,14,0
1193,42,209,0,15,15,0
1194,42,212,0,16,16,0
1195,42,26,0,17,17,0
1196,42,213,0,18,18,0
1197,42,214,0,19,19,0
1198,42,24,0,20,20,0
1199,42,162,0,21,21,0
1200,42,167,0,22,22,0
1201,43,29,11.33,1,1,1
1202,43,13,10,2,2,1
1203,43,1,6.33,3,3,0
1204,43,213,6,4,4,0
1205,43,27,2,5,5,0
1206,43,111,2,6,6,0
1207,43,215,2,7,7,0
1208,43,26,2,8,8,0
1209,43,173,2,9,9,0
1210,43,190,1.33,10,10,0
1211,43,78,1,11,11,0
1212,43,200,1,12,12,0
1213,43,179,1,13,13,0
1214,43,31,0,14,14,0
1215,43,19,0,15,15,0
1216,43,188,0,16,16,0
1217,43,189,0,17,17,0
1218,43,201,0,18,18,0
1219,43,130,0,19,19,0
1220,43,72,0,20,20,0
1221,43,166,0,21,21,0
1222,43,209,0,22,22,0
1223,43,212,0,23,23,0
1224,43,24,0,24,24,0
1225,43,162,0,25,25,0
1226,43,214,0,26,26,0
1227,43,28,0,27,27,0
1228,43,100,0,28,28,0
1229,43,129,0,29,29,0
1230,43,5,0,30,30,0
1231,44,29,11.33,1,1,1
1232,44,13,10,2,2,1
1233,44,127,8,3,3,1
1234,44,1,6.33,4,4,0
1235,44,213,6,5,5,0
1236,44,51,4,6,6,0
1237,44,39,3,7,7,0
1238,44,43,3,8,8,0
1239,44,217,3,9,9,0
1240,44,27,2,10,10,0
1241,44,111,2,11,11,0
1242,44,215,2,12,12,0
1243,44,26,2,13,13,0
1244,44,173,2,14,14,0
1245,44,190,1.33,15,15,0
1246,44,78,1,16,16,0
1247,44,200,1,17,17,0
1248,44,179,1,18,18,0
1249,44,41,1,19,19,0
1250,44,218,1,20,20,0
1251,44,97,1,21,21,0
1252,44,31,0,22,22,0
1253,44,19,0,23,23,0
1254,44,84,0,24,24,0
1255,44,188,0,25,25,0
1256,44,189,0,26,26,0
1257,44,219,0,27,27,0
1258,44,201,0,28,28,0
1259,44,130,0,29,29,0
1260,44,220,0,30,30,0
1261,45,13,19,1,1,2
1262,45,29,11.33,2,2,1
1263,45,1,10.33,3,3,0
1264,45,127,8,4,4,1
1265,45,78,7,5,5,0
1266,45,213,6,6,6,0
1267,45,51,4,7,7,0
1268,45,39,3,8,8,0
1269,45,43,3,9,9,0
1270,45,111,3,10,10,0
1271,45,130,3,11,11,0
1272,45,217,3,12,12,0
1273,45,173,3,13,13,0
1274,45,27,2,14,14,0
1275,45,215,2,15,15,0
1276,45,26,2,16,16,0
1277,45,190,1.33,17,17,0
1278,45,200,1,18,18,0
1279,45,179,1,19,19,0
1280,45,41,1,20,20,0
1281,45,218,1,21,21,0
1282,45,97,1,22,22,0
1283,45,31,0,23,23,0
1284,45,19,0,24,24,0
1285,45,84,0,25,25,0
1286,45,188,0,26,26,0
1287,45,189,0,27,27,0
1288,45,219,0,28,28,0
1289,45,201,0,29,29,0
1290,45,72,0,30,30,0
1291,46,13,27,1,1,3
1292,46,78,13,2,2,0
1293,46,29,11.33,3,3,1
1294,46,1,10.33,4,4,0
1295,46,127,8,5,5,1
1296,46,213,8,6,6,0
1297,46,173,7,7,7,0
1298,46,188,4,8,8,0
1299,46,51,4,9,9,0
1300,46,39,3,10,10,0
1301,46,43,3,11,11,0
1302,46,111,3,12,12,0
1303,46,130,3,13,13,0
1304,46,217,3,14,14,0
1305,46,27,2,15,15,0
1306,46,215,2,16,16,0
1307,46,26,2,17,17,0
1308,46,190,1.33,18,18,0
1309,46,200,1,19,19,0
1310,46,179,1,20,20,0
1311,46,41,1,21,21,0
1312,46,218,1,22,22,0
1313,46,97,1,23,23,0
1314,46,31,0,24,24,0
1315,46,19,0,25,25,0
1316,46,84,0,26,26,0
1317,46,201,0,27,27,0
1318,46,189,0,28,28,0
1319,46,129,0,29,29,0
1320,46,219,0,30,30,0
1321,47,13,33,1,1,3
1322,47,78,22,2,2,1
1323,47,29,11.33,3,3,1
1324,47,1,10.33,4,4,0
1325,47,127,8,5,5,1
1326,47,213,8,6,6,0
1327,47,173,7,7,7,0
1328,47,188,6,8,8,0
1329,47,200,5,9,9,0
1330,47,51,4,10,10,0
1331,47,39,3,11,11,0
1332,47,43,3,12,12,0
1333,47,111,3,13,13,0
1334,47,72,3,14,14,0
1335,47,130,3,15,15,0
1336,47,217,3,16,16,0
1337,47,27,2,17,17,0
1338,47,215,2,18,18,0
1339,47,26,2,19,19,0
1340,47,190,1.33,20,20,0
1341,47,179,1,21,21,0
1342,47,41,1,22,22,0
1343,47,218,1,23,23,0
1344,47,97,1,24,24,0
1345,47,31,0,25,25,0
1346,47,129,0,26,26,0
1347,47,19,0,27,27,0
1348,47,84,0,28,28,0
1349,47,201,0,29,29,0
1350,47,189,0,30,30,0
1351,48,13,40,1,1,4
1352,48,78,23,2,2,1
1353,48,213,12,3,3,0
1354,48,29,11.33,4,4,1
1355,48,1,10.33,5,5,0
1356,48,72,9,6,6,0
1357,48,127,8,7,7,1
1358,48,173,7,8,8,0
1359,48,111,6,9,9,0
1360,48,188,6,10,10,0
1361,48,200,5,11,11,0
1362,48,51,4,12,12,0
1363,48,39,3,13,13,0
1364,48,43,3,14,14,0
1365,48,130,3,15,15,0
1366,48,217,3,16,16,0
1367,48,27,2,17,17,0
1368,48,215,2,18,18,0
1369,48,166,2,19,19,0
1370,48,26,2,20,20,0
1371,48,190,1.33,21,21,0
1372,48,179,1,22,22,0
1373,48,41,1,23,23,0
1374,48,218,1,24,24,0
1375,48,97,1,25,25,0
1376,48,31,0,26,26,0
1377,48,129,0,27,27,0
1378,48,19,0,28,28,0
1379,48,84,0,29,29,0
1380,48,201,0,30,30,0
1381,49,111,6,1,1,0
1382,49,13,5,2,2,1
1383,49,188,4,3,3,1
1384,49,129,4,4,4,0
1385,49,233,2,5,5,0
1386,49,232,1.5,6,6,0
1387,49,106,1.5,7,7,0
1388,49,234,0,8,8,0
1389,49,214,0,9,9,0
1390,49,78,0,10,10,0
1391,49,116,0,11,11,0
1392,49,231,0,12,12,0
1393,49,166,0,13,13,0
1394,49,213,0,14,14,0
1395,49,27,0,15,15,0
1396,50,13,10.5,1,1,1
1397,50,111,10,2,2,0
1398,50,78,8,3,3,1
1399,50,188,4,4,4,1
1400,50,129,4,5,5,0
1401,50,116,3,6,6,0
1402,50,227,2,7,7,0
1403,50,233,2,8,8,0
1404,50,213,1.5,9,9,0
1405,50,232,1.5,10,10,0
1406,50,106,1.5,11,11,0
1407,50,162,0,12,12,0
1408,50,234,0,13,13,0
1409,50,98,0,14,14,0
1410,50,214,0,15,15,0
1411,50,215,0,16,16,0
1412,50,205,0,17,17,0
1413,50,28,0,18,18,0
1414,50,231,0,19,19,0
1415,50,166,0,20,20,0
1416,50,5,0,21,21,0
1417,50,27,0,22,22,0
1418,50,29,0,23,23,0
1419,50,31,0,24,24,0
1420,50,235,0,25,25,0
1421,50,236,0,26,26,0
1422,50,19,0,27,27,0
1423,51,13,10.5,1,1,1
1424,51,111,10,2,2,0
1425,51,78,8,3,3,1
1426,51,44,8,4,4,1
1427,51,89,6,5,5,0
1428,51,188,4,6,6,1
1429,51,129,4,7,7,0
1430,51,194,4,8,8,0
1431,51,116,3,9,9,0
1432,51,34,3,10,10,0
1433,51,227,2,11,11,0
1434,51,233,2,12,12,0
1435,51,237,2,13,13,0
1436,51,213,1.5,14,14,0
1437,51,232,1.5,15,15,0
1438,51,106,1.5,16,16,0
1439,51,43,1,17,17,0
1440,51,162,0,18,18,0
1441,51,234,0,19,19,0
1442,51,98,0,20,20,0
1443,51,127,0,21,21,0
1444,51,214,0,22,22,0
1445,51,215,0,23,23,0
1446,51,238,0,24,24,0
1447,51,205,0,25,25,0
1448,51,95,0,26,26,0
1449,51,122,0,27,27,0
1450,51,96,0,28,28,0
1451,51,50,0,29,29,0
1452,51,63,0,30,30,0
1453,52,116,11,1,1,1
1454,52,78,11,2,2,1
1455,52,13,10.5,3,3,1
1456,52,111,10,4,4,0
1457,52,44,8,5,5,1
1458,52,130,6,6,6,0
1459,52,89,6,7,7,0
1460,52,188,4,8,8,1
1461,52,129,4,9,9,0
1462,52,194,4,10,10,0
1463,52,31,3,11,11,0
1464,52,34,3,12,12,0
1465,52,215,2,13,13,0
1466,52,227,2,14,14,0
1467,52,233,2,15,15,0
1468,52,237,2,16,16,0
1469,52,26,2,17,17,0
1470,52,213,1.5,18,18,0
1471,52,232,1.5,19,19,0
1472,52,106,1.5,20,20,0
1473,52,43,1,21,21,0
1474,52,98,0,22,22,0
1475,52,162,0,23,23,0
1476,52,234,0,24,24,0
1477,52,127,0,25,25,0
1478,52,214,0,26,26,0
1479,52,238,0,27,27,0
1480,52,5,0,28,28,0
1481,52,205,0,29,29,0
1482,52,95,0,30,30,0
1483,53,116,19,1,1,2
1484,53,13,14.5,2,2,1
1485,53,111,14,3,3,0
1486,53,78,12,4,4,1
1487,53,44,8,5,5,1
1488,53,213,7.5,6,6,0
1489,53,130,6,7,7,0
1490,53,89,6,8,8,0
1491,53,188,4,9,9,1
1492,53,129,4,10,10,0
1493,53,194,4,11,11,0
1494,53,215,3,12,12,0
1495,53,31,3,13,13,0
1496,53,34,3,14,14,0
1497,53,227,2,15,15,0
1498,53,233,2,16,16,0
1499,53,26,2,17,17,0
1500,53,237,2,18,18,0
1501,53,232,1.5,19,19,0
1502,53,106,1.5,20,20,0
1503,53,43,1,21,21,0
1504,53,98,0,22,22,0
1505,53,5,0,23,23,0
1506,53,162,0,24,24,0
1507,53,234,0,25,25,0
1508,53,127,0,26,26,0
1509,53,214,0,27,27,0
1510,53,108,0,28,28,0
1511,53,238,0,29,29,0
1512,53,205,0,30,30,0
1513,54,13,22.5,1,1,2
1514,54,116,22,2,2,2
1515,54,111,18,3,3,0
1516,54,78,13,4,4,1
1517,54,44,8,5,5,1
1518,54,213,7.5,6,6,0
1519,54,130,6,7,7,0
1520,54,89,6,8,8,0
1521,54,188,4,9,9,1
1522,54,129,4,10,10,0
1523,54,194,4,11,11,0
1524,54,244,3,12,12,0
1525,54,215,3,13,13,0
1526,54,31,3,14,14,0
1527,54,177,3,15,15,0
1528,54,34,3,16,16,0
1529,54,26,2,17,17,0
1530,54,227,2,18,18,0
1531,54,205,2,19,19,0
1532,54,233,2,20,20,0
1533,54,237,2,21,21,0
1534,54,232,1.5,22,22,0
1535,54,106,1.5,23,23,0
1536,54,43,1,24,24,0
1537,54,98,0,25,25,0
1538,54,5,0,26,26,0
1539,54,162,0,27,27,0
1540,54,234,0,28,28,0
1541,54,127,0,29,29,0
1542,54,214,0,30,30,0
1543,55,13,30,1,1,3
1544,55,116,22,2,2,2
1545,55,111,22,3,3,0
1546,55,78,19,4,4,1
1547,55,44,8,5,5,1
1548,55,213,7.5,6,6,0
1549,55,130,6,7,7,0
1550,55,89,6,8,8,0
1551,55,188,4,9,9,1
1552,55,129,4,10,10,0
1553,55,194,4,11,11,0
1554,55,244,3,12,12,0
1555,55,215,3,13,13,0
1556,55,108,3,14,14,0
1557,55,31,3,15,15,0
1558,55,177,3,16,16,0
1559,55,34,3,17,17,0
1560,55,5,2,18,18,0
1561,55,26,2,19,19,0
1562,55,227,2,20,20,0
1563,55,205,2,21,21,0
1564,55,233,2,22,22,0
1565,55,237,2,23,23,0
1566,55,232,1.5,24,24,0
1567,55,106,1.5,25,25,0
1568,55,43,1,26,26,0
1569,55,98,0,27,27,0
1570,55,162,0,28,28,0
1571,55,234,0,29,29,0
1572,55,127,0,30,30,0
1573,56,13,30,1,1,3
1574,56,78,27,2,2,2
1575,56,116,25,3,3,2
1576,56,111,22,4,4,0
1577,56,44,8,5,5,1
1578,56,213,7.5,6,6,0
1579,56,130,6,7,7,0
1580,56,89,6,8,8,0
1581,56,108,6,9,9,0
1582,56,177,5,10,10,0
1583,56,188,4,11,11,1
1584,56,129,4,12,12,0
1585,56,207,4,13,13,0
1586,56,194,4,14,14,0
1587,56,244,3,15,15,0
1588,56,215,3,16,16,0
1589,56,31,3,17,17,0
1590,56,34,3,18,18,0
1591,56,5,2,19,19,0
1592,56,26,2,20,20,0
1593,56,227,2,21,21,0
1594,56,205,2,22,22,0
1595,56,233,2,23,23,0
1596,56,237,2,24,24,0
1597,56,232,1.5,25,25,0
1598,56,106,1.5,26,26,0
1599,56,43,1,27,27,0
1600,56,98,0,28,28,0
1601,56,231,0,29,29,0
1602,56,162,0,30,30,0
1603,57,13,8,1,1,1
1604,57,111,6,2,2,0
1605,57,166,4,3,3,0
1606,57,31,3,4,4,0
1607,57,244,1,5,5,0
1608,57,27,1,6,6,0
1609,57,78,1,7,7,0
1610,57,116,0,8,8,0
1611,57,215,0,9,9,0
1612,57,253,0,10,10,0
1613,57,251,0,11,11,0
1614,57,254,0,12,12,0
1615,57,231,0,13,13,0
1616,57,213,0,14,14,0
1617,57,129,0,15,15,0
1618,57,188,0,16,16,0
1619,58,13,17,1,1,2
1620,58,111,6,2,2,0
1621,58,236,6,3,3,0
1622,58,166,4,4,4,0
1623,58,255,4,5,5,0
1624,58,31,3,6,6,0
1625,58,256,3,7,7,0
1626,58,29,2,8,8,0
1627,58,244,1,9,9,0
1628,58,27,1,10,10,0
1629,58,78,1,11,11,0
1630,58,253,0,12,12,0
1631,58,116,0,13,13,0
1632,58,229,0,14,14,0
1633,58,215,0,15,15,0
1634,58,251,0,16,16,0
1635,58,254,0,17,17,0
1636,58,231,0,18,18,0
1637,58,129,0,19,19,0
1638,58,235,0,20,20,0
1639,58,207,0,21,21,0
1640,58,257,0,22,22,0
1641,58,213,0,23,23,0
1642,58,205,0,24,24,0
1643,58,188,0,25,25,0
1644,58,140,0,26,26,0
1645,58,179,0,27,27,0
1646,58,100,0,28,28,0
1647,58,252,0,29,29,0
1648,59,13,17,1,1,2
1649,59,89,8,2,2,1
1650,59,58,7,3,3,0
1651,59,111,6,4,4,0
1652,59,236,6,5,5,0
1653,59,166,4,6,6,0
1654,59,121,4,7,7,0
1655,59,255,4,8,8,0
1656,59,31,3,9,9,0
1657,59,256,3,10,10,0
1658,59,43,3,11,11,0
1659,59,84,2,12,12,0
1660,59,29,2,13,13,0
1661,59,244,1,14,14,0
1662,59,27,1,15,15,0
1663,59,78,1,16,16,0
1664,59,253,0,17,17,0
1665,59,116,0,18,18,0
1666,59,258,0,19,19,0
1667,59,229,0,20,20,0
1668,59,215,0,21,21,0
1669,59,251,0,22,22,0
1670,59,172,0,23,23,0
1671,59,220,0,24,24,0
1672,59,254,0,25,25,0
1673,59,238,0,26,26,0
1674,59,231,0,27,27,0
1675,59,50,0,28,28,0
1676,59,242,0,29,29,0
1677,59,217,0,30,30,0
1678,60,13,25,1,1,3
1679,60,89,8,2,2,1
1680,60,188,7,3,3,0
1681,60,58,7,4,4,0
1682,60,111,6,5,5,0
1683,60,236,6,6,6,0
1684,60,31,5,7,7,0
1685,60,116,4,8,8,0
1686,60,166,4,9,9,0
1687,60,121,4,10,10,0
1688,60,255,4,11,11,0
1689,60,129,3,12,12,0
1690,60,256,3,13,13,0
1691,60,43,3,14,14,0
1692,60,29,2,15,15,0
1693,60,84,2,16,16,0
1694,60,244,1,17,17,0
1695,60,27,1,18,18,0
1696,60,78,1,19,19,0
1697,60,229,0,20,20,0
1698,60,253,0,21,21,0
1699,60,258,0,22,22,0
1700,60,215,0,23,23,0
1701,60,251,0,24,24,0
1702,60,263,0,25,25,0
1703,60,172,0,26,26,0
1704,60,220,0,27,27,0
1705,60,254,0,28,28,0
1706,60,238,0,29,29,0
1707,60,231,0,30,30,0
1708,61,13,25,1,1,3
1709,61,188,13,2,2,0
1710,61,236,10,3,3,1
1711,61,89,8,4,4,1
1712,61,58,7,5,5,0
1713,61,129,7,6,6,0
1714,61,78,6,7,7,1
1715,61,111,6,8,8,0
1716,61,31,5,9,9,0
1717,61,29,5,10,10,0
1718,61,116,4,11,11,0
1719,61,166,4,12,12,0
1720,61,121,4,13,13,0
1721,61,255,4,14,14,0
1722,61,256,3,15,15,0
1723,61,43,3,16,16,0
1724,61,140,2,17,17,0
1725,61,84,2,18,18,0
1726,61,244,1,19,19,0
1727,61,27,1,20,20,0
1728,61,229,0,21,21,0
1729,61,253,0,22,22,0
1730,61,258,0,23,23,0
1731,61,6,0,24,24,0
1732,61,215,0,25,25,0
1733,61,251,0,26,26,0
1734,61,263,0,27,27,0
1735,61,172,0,28,28,0
1736,61,257,0,29,29,0
1737,61,220,0,30,30,0
1738,62,13,34,1,1,4
1739,62,188,16,2,2,0
1740,62,129,13,3,3,0
1741,62,236,10,4,4,1
1742,62,78,8,5,5,1
1743,62,89,8,6,6,1
1744,62,116,8,7,7,0
1745,62,58,7,8,8,0
1746,62,111,6,9,9,0
1747,62,31,5,10,10,0
1748,62,29,5,11,11,0
1749,62,255,4,12,12,0
1750,62,166,4,13,13,0
1751,62,121,4,14,14,0
1752,62,256,3,15,15,0
1753,62,43,3,16,16,0
1754,62,140,2,17,17,0
1755,62,84,2,18,18,0
1756,62,244,1,19,19,0
1757,62,27,1,20,20,0
1758,62,229,0,21,21,0
1759,62,253,0,22,22,0
1760,62,258,0,23,23,0
1761,62,6,0,24,24,0
1762,62,215,0,25,25,0
1763,62,251,0,26,26,0
1764,62,263,0,27,27,0
1765,62,172,0,28,28,0
1766,62,257,0,29,29,0
1767,62,220,0,30,30,0
1768,63,13,40,1,1,4
1769,63,78,17,2,2,2
1770,63,188,16,3,3,0
1771,63,129,13,4,4,0
1772,63,236,10,5,5,1
1773,63,31,9,6,6,0
1774,63,89,8,7,7,1
1775,63,116,8,8,8,0
1776,63,58,7,9,9,0
1777,63,255,7,10,10,0
1778,63,111,6,11,11,0
1779,63,256,5,12,12,0
1780,63,29,5,13,13,0
1781,63,166,4,14,14,0
1782,63,121,4,15,15,0
1783,63,43,3,16,16,0
1784,63,140,2,17,17,0
1785,63,84,2,18,18,0
1786,63,244,1,19,19,0
1787,63,27,1,20,20,0
1788,63,229,0,21,21,0
1789,63,235,0,22,22,0
1790,63,253,0,23,23,0
1791,63,258,0,24,24,0
1792,63,6,0,25,25,0
1793,63,215,0,26,26,0
1794,63,251,0,27,27,0
1795,63,263,0,28,28,0
1796,63,172,0,29,29,0
1797,63,257,0,30,30,0
1798,64,13,40,1,1,4
1799,64,78,25,2,2,3
1800,64,188,16,3,3,0
1801,64,129,13,4,4,0
1802,64,236,11,5,5,1
1803,64,255,10,6,6,0
1804,64,31,10,7,7,0
1805,64,89,8,8,8,1
1806,64,116,8,9,9,0
1807,64,58,7,10,10,0
1808,64,111,6,11,11,0
1809,64,256,5,12,12,0
1810,64,29,5,13,13,0
1811,64,253,4,14,14,0
1812,64,166,4,15,15,0
1813,64,121,4,16,16,0
1814,64,43,3,17,17,0
1815,64,140,2,18,18,0
1816,64,84,2,19,19,0
1817,64,235,1,20,20,0
1818,64,244,1,21,21,0
1819,64,27,1,22,22,0
1820,64,229,0,23,23,0
1821,64,258,0,24,24,0
1822,64,6,0,25,25,0
1823,64,215,0,26,26,0
1824,64,251,0,27,27,0
1825,64,263,0,28,28,0
1826,64,172,0,29,29,0
1827,64,257,0,30,30,0
1828,65,78,8,1,1,1
1829,65,188,6,2,2,0
1830,65,129,4,3,3,0
1831,65,13,4,4,4,0
1832,65,111,2,5,5,0
1833,65,31,0,6,6,0
1834,65,166,0,7,7,0
1835,65,108,0,8,8,0
1836,65,205,0,9,9,0
1837,65,116,0,10,10,0
1838,66,188,12,1,1,0
1839,66,78,8,2,2,1
1840,66,29,8,3,3,1
1841,66,129,5,4,4,0
1842,66,116,4,5,5,0
1843,66,13,4,6,6,0
1844,66,229,3,7,7,0
1845,66,31,2,8,8,0
1846,66,111,2,9,9,0
1847,66,270,0,10,10,0
1848,66,166,0,11,11,0
1849,66,108,0,12,12,0
1850,66,205,0,13,13,0
1851,66,253,0,14,14,0
1852,66,251,0,15,15,0
1853,66,271,0,16,16,0
1854,66,140,0,17,17,0
1855,66,235,0,18,18,0
1856,66,236,0,19,19,0
1857,66,256,0,20,20,0
1858,66,207,0,21,21,0
1859,66,272,0,22,22,0
1860,66,232,0,23,23,0
1861,66,273,0,24,24,0
1862,66,249,0,25,25,0
1863,66,274,0,26,26,0
1864,66,275,0,27,27,0
1865,66,276,0,28,28,0
1866,66,231,0,29,29,0
1867,66,277,0,30,30,0
1868,67,78,17,1,1,2
1869,67,188,12,2,2,0
1870,67,29,8,3,3,1
1871,67,31,8,4,4,0
1872,67,129,7,5,5,0
1873,67,111,6,6,6,0
1874,67,116,4,7,7,0
1875,67,13,4,8,8,0
1876,67,229,3,9,9,0
1877,67,140,3,10,10,0
1878,67,270,0,11,11,0
1879,67,166,0,12,12,0
1880,67,108,0,13,13,0
1881,67,205,0,14,14,0
1882,67,251,0,15,15,0
1883,67,266,0,16,16,0
1884,67,253,0,17,17,0
1885,67,271,0,18,18,0
1886,67,235,0,19,19,0
1887,67,256,0,20,20,0
1888,67,236,0,21,21,0
1889,67,255,0,22,22,0
1890,67,207,0,23,23,0
1891,67,272,0,24,24,0
1892,67,232,0,25,25,0
1893,67,273,0,26,26,0
1894,67,249,0,27,27,0
1895,67,274,0,28,28,0
1896,67,275,0,29,29,0
1897,67,276,0,30,30,0
1898,68,78,17,1,1,2
1899,68,188,12,2,2,0
1900,68,29,8,3,3,1
1901,68,121,8,4,4,1
1902,68,31,8,5,5,0
1903,68,129,7,6,6,0
1904,68,279,6,7,7,0
