raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
982,2018,6,2,Monaco Grand Prix,2018-05-27,13:10:00Z,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,,,,,,,,,,
983,2018,7,44,Canadian Grand Prix,2018-06-10,18:10:00Z,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,,,,,,,,,,
984,2018,8,35,French Grand Prix,2018-06-24,14:10:00Z,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,,,,,,,,,,
985,2018,9,34,Austrian Grand Prix,2018-07-01,13:10:00Z,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,,,,,,,,,,
986,2018,10,1,British Grand Prix,2018-07-08,13:10:00Z,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,,,,,,,,,,
987,2018,11,33,German Grand Prix,2018-07-22,13:10:00Z,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,,,,,,,,,,
988,2018,12,52,Hungarian Grand Prix,2018-07-29,13:10:00Z,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,,,,,,,,,,
989,2018,13,5,Belgian Grand Prix,2018-08-26,13:10:00Z,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,,,,,,,,,,
990,2018,14,7,Italian Grand Prix,2018-09-02,13:10:00Z,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,,,,,,,,,,
991,2018,15,65,Singapore Grand Prix,2018-09-16,12:10:00Z,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,,,,,,,,,,
992,2018,16,70,Russian Grand Prix,2018-09-30,11:10:00Z,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,
993,2018,17,53,Japanese Grand Prix,2018-10-07,05:10:00Z,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,
994,2018,18,69,United States Grand Prix,2018-10-21,18:10:00Z,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,
995,2018,19,23,Mexican Grand Prix,2018-10-28,19:10:00Z,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,
996,2018,20,37,Brazilian Grand Prix,2018-11-11,17:10:00Z,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,,,,,,,,,,
997,2018,21,66,Abu Dhabi Grand Prix,2018-11-25,13:10:00Z,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,,,,,,,,,,
998,2019,1,59,Australian Grand Prix,2019-03-17,05:10:00Z,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,,,,,,,,,,
999,2019,2,61,Bahrain Grand Prix,2019-03-31,15:10:00Z,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,,,,,,,,,,
1000,2019,3,62,Chinese Grand Prix,2019-04-14,06:10:00Z,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,,,,,,,,,,
1001,2019,4,71,Azerbaijan Grand Prix,2019-04-28,12:10:00Z,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,,,,,,,,,,
1002,2019,5,56,Spanish Grand Prix,2019-05-12,13:10:00Z,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,,,,,,,,,,
1003,2019,6,2,Monaco Grand Prix,2019-05-26,13:10:00Z,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,,,,,,,,,,
1004,2019,7,44,Canadian Grand Prix,2019-06-09,18:10:00Z,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,,,,,,,,,,
1005,2019,8,35,French Grand Prix,2019-06-23,13:10:00Z,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,,,,,,,,,,
1006,2019,9,34,Austrian Grand Prix,2019-06-30,13:10:00Z,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,,,,,,,,,,
1007,2019,10,1,British Grand Prix,2019-07-14,13:10:00Z,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,,,,,,,,,,
1008,2019,11,33,German Grand Prix,2019-07-28,13:10:00Z,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,,,,,,,,,,
1009,2019,12,52,Hungarian Grand Prix,2019-08-04,13:10:00Z,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,,,,,,,,,,
1010,2019,13,5,Belgian Grand Prix,2019-09-01,13:10:00Z,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,,,,,,,,,,
1011,2019,14,7,Italian Grand Prix,2019-09-08,13:10:00Z,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,,,,,,,,,,
1012,2019,15,65,Singapore Grand Prix,2019-09-22,12:10:00Z,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,,,,,,,,,,
1013,2019,16,70,Russian Grand Prix,2019-09-29,11:10:00Z,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,,,,,,,,,,
1014,2019,17,53,Japanese Grand Prix,2019-10-13,05:10:00Z,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,,,,,,,,,,
1015,2019,18,23,Mexican Grand Prix,2019-10-27,19:10:00Z,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,,,,,,,,,,
1016,2019,19,69,United States Grand Prix,2019-11-03,19:10:00Z,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,,,,,,,,,,
1017,2019,20,37,Brazilian Grand Prix,2019-11-17,17:10:00Z,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,,,,,,,,,,
1018,2019,21,66,Abu Dhabi Grand Prix,2019-12-01,13:10:00Z,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,,,,,,,,,,
1019,2020,1,34,Austrian Grand Prix,2020-07-05,13:10:00Z,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,,,,,,,,,,
1020,2020,2,34,Styrian Grand Prix,2020-07-12,13:10:00Z,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,,,,,,,,,,
1021,2020,3,52,Hungarian Grand Prix,2020-07-19,13:10:00Z,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,,,,,,,,,,
1022,2020,4,1,British Grand Prix,2020-08-02,13:10:00Z,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,,,,,,,,,,
1023,2020,5,1,70th Anniversary Grand Prix,2020-08-09,13:10:00Z,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,,,,,,,,,,
1024,2020,6,56,Spanish Grand Prix,2020-08-16,13:10:00Z,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,,,,,,,,,,
1025,2020,7,5,Belgian Grand Prix,2020-08-30,13:10:00Z,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,,,,,,,,,,
1026,2020,8,7,Italian Grand Prix,2020-09-06,13:10:00Z,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,,,,,,,,,,
1027,2020,9,72,Tuscan Grand Prix,2020-09-13,13:10:00Z,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,,,,,,,,,,
1028,2020,10,70,Russian Grand Prix,2020-09-27,11:10:00Z,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,,,,,,,,,,
1029,2020,11,8,Eifel Grand Prix,2020-10-11,13:10:00Z,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,,,,,,,,,,
1030,2020,12,73,Portuguese Grand Prix,2020-10-25,12:10:00Z,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,,,,,,,,,,
1031,2020,13,45,Emilia Romagna Grand Prix,2020-11-01,12:10:00Z,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,,,,,,,,,,
1032,2020,14,63,Turkish Grand Prix,2020-11-15,10:10:00Z,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,,,,,,,,,,
1033,2020,15,61,Bahrain Grand Prix,2020-11-29,14:10:00Z,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,,,,,,,,,,
1034,2020,16,61,Sakhir Grand Prix,2020-12-06,17:10:00Z,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,,,,,,,,,,
1035,2020,17,66,Abu Dhabi Grand Prix,2020-12-13,13:10:00Z,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,,,,,,,,,,
1036,2021,1,61,Bahrain Grand Prix,2021-03-28,15:00:00Z,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,2021-03-26,,2021-03-26,,2021-03-27,,2021-03-27,,,
1037,2021,2,45,Emilia Romagna Grand Prix,2021-04-18,13:00:00Z,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,2021-04-16,,2021-04-16,,2021-04-17,,2021-04-17,,,
1038,2021,3,73,Portuguese Grand Prix,2021-05-02,14:00:00Z,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,2021-04-30,,2021-04-30,,2021-05-01,,2021-05-01,,,
1039,2021,4,56,Spanish Grand Prix,2021-05-09,13:00:00Z,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,2021-05-07,,2021-05-07,,2021-05-08,,2021-05-08,,,
1040,2021,5,2,Monaco Grand Prix,2021-05-23,13:00:00Z,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,2021-05-21,,2021-05-21,,2021-05-22,,2021-05-22,,,
1041,2021,6,71,Azerbaijan Grand Prix,2021-06-06,12:00:00Z,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,2021-06-04,,2021-06-04,,2021-06-05,,2021-06-05,,,
1042,2021,7,35,French Grand Prix,2021-06-20,13:00:00Z,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,2021-06-18,,2021-06-18,,2021-06-19,,2021-06-19,,,
1043,2021,8,34,Styrian Grand Prix,2021-06-27,13:00:00Z,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,2021-06-25,,2021-06-25,,2021-06-26,,2021-06-26,,,
1044,2021,9,34,Austrian Grand Prix,2021-07-04,13:00:00Z,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,2021-07-02,,2021-07-02,,2021-07-03,,2021-07-03,,,
1045,2021,10,1,British Grand Prix,2021-07-18,14:00:00Z,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,2021-07-16,,2021-07-17,,,,2021-07-16,,2021-07-17,
1046,2021,11,52,Hungarian Grand Prix,2021-08-01,13:00:00Z,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,2021-07-30,,2021-07-30,,2021-07-31,,2021-07-31,,,
1047,2021,12,5,Belgian Grand Prix,2021-08-29,13:00:00Z,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,2021-08-27,,2021-08-27,,2021-08-28,,2021-08-28,,,
1048,2021,13,11,Dutch Grand Prix,2021-09-05,13:00:00Z,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,2021-09-03,,2021-09-03,,2021-09-04,,2021-09-04,,,
1049,2021,14,7,Italian Grand Prix,2021-09-12,13:00:00Z,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,2021-09-10,,2021-09-11,,,,2021-09-10,,2021-09-11,
1050,2021,15,70,Russian Grand Prix,2021-09-26,12:00:00Z,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,2021-09-24,,2021-09-24,,2021-09-25,,2021-09-25,,,
1051,2021,16,63,Turkish Grand Prix,2021-10-10,12:00:00Z,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,2021-10-08,,2021-10-08,,2021-10-09,,2021-10-09,,,
1052,2021,17,69,United States Grand Prix,2021-10-24,19:00:00Z,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,2021-10-22,,2021-10-22,,2021-10-23,,2021-10-23,,,
1053,2021,18,23,Mexico City Grand Prix,2021-11-07,19:00:00Z,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,2021-11-05,,2021-11-05,,2021-11-06,,2021-11-06,,,
1054,2021,19,37,São Paulo Grand Prix,2021-11-14,17:00:00Z,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,2021-11-12,,2021-11-13,,,,2021-11-12,,2021-11-13,
1055,2021,20,74,Qatar Grand Prix,2021-11-21,14:00:00Z,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,2021-11-19,,2021-11-19,,2021-11-20,,2021-11-20,,,
1056,2021,21,75,Saudi Arabian Grand Prix,2021-12-05,17:30:00Z,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,2021-12-03,,2021-12-03,,2021-12-04,,2021-12-04,,,
1057,2021,22,66,Abu Dhabi Grand Prix,2021-12-12,13:00:00Z,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,2021-12-10,,2021-12-10,,2021-12-11,,2021-12-11,,,
1058,2022,1,61,Bahrain Grand Prix,2022-03-20,15:00:00Z,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,2022-03-18,12:00:00Z,2022-03-18,15:00:00Z,2022-03-19,12:00:00Z,2022-03-19,15:00:00Z,,
1059,2022,2,75,Saudi Arabian Grand Prix,2022-03-27,17:00:00Z,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,2022-03-25,14:00:00Z,2022-03-25,17:00:00Z,2022-03-26,14:00:00Z,2022-03-26,17:00:00Z,,
1060,2022,3,59,Australian Grand Prix,2022-04-10,05:00:00Z,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,2022-04-08,03:00:00Z,2022-04-08,06:00:00Z,2022-04-09,03:00:00Z,2022-04-09,06:00:00Z,,
1061,2022,4,45,Emilia Romagna Grand Prix,2022-04-24,13:00:00Z,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,2022-04-22,11:30:00Z,2022-04-23,10:30:00Z,,,2022-04-22,15:00:00Z,2022-04-23,14:30:00Z
1062,2022,5,76,Miami Grand Prix,2022-05-08,19:30:00Z,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,2022-05-06,18:30:00Z,2022-05-06,21:30:00Z,2022-05-07,17:00:00Z,2022-05-07,20:00:00Z,,
1063,2022,6,56,Spanish Grand Prix,2022-05-22,13:00:00Z,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,2022-05-20,12:00:00Z,2022-05-20,15:00:00Z,2022-05-21,11:00:00Z,2022-05-21,14:00:00Z,,
1064,2022,7,2,Monaco Grand Prix,2022-05-29,13:00:00Z,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,2022-05-27,12:00:00Z,2022-05-27,15:00:00Z,2022-05-28,11:00:00Z,2022-05-28,14:00:00Z,,
1065,2022,8,71,Azerbaijan Grand Prix,2022-06-12,11:00:00Z,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,2022-06-10,11:00:00Z,2022-06-10,14:00:00Z,2022-06-11,11:00:00Z,2022-06-11,14:00:00Z,,
1066,2022,9,44,Canadian Grand Prix,2022-06-19,18:00:00Z,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,2022-06-17,18:00:00Z,2022-06-17,21:00:00Z,2022-06-18,17:00:00Z,2022-06-18,20:00:00Z,,
1067,2022,10,1,British Grand Prix,2022-07-03,14:00:00Z,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,2022-07-01,12:00:00Z,2022-07-01,15:00:00Z,2022-07-02,11:00:00Z,2022-07-02,14:00:00Z,,
1068,2022,11,34,Austrian Grand Prix,2022-07-10,13:00:00Z,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,2022-07-08,11:30:00Z,2022-07-09,10:30:00Z,,,2022-07-08,15:00:00Z,2022-07-09,14:30:00Z
1069,2022,12,35,French Grand Prix,2022-07-24,13:00:00Z,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,2022-07-22,12:00:00Z,2022-07-22,15:00:00Z,2022-07-23,11:00:00Z,2022-07-23,14:00:00Z,,
1070,2022,13,52,Hungarian Grand Prix,2022-07-31,13:00:00Z,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,2022-07-29,12:00:00Z,2022-07-29,15:00:00Z,2022-07-30,11:00:00Z,2022-07-30,14:00:00Z,,
1071,2022,14,5,Belgian Grand Prix,2022-08-28,13:00:00Z,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26,12:00:00Z,2022-08-26,15:00:00Z,2022-08-27,11:00:00Z,2022-08-27,14:00:00Z,,
1072,2022,15,11,Dutch Grand Prix,2022-09-04,13:00:00Z,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02,10:30:00Z,2022-09-02,14:00:00Z,2022-09-03,10:00:00Z,2022-09-03,13:00:00Z,,
1073,2022,16,7,Italian Grand Prix,2022-09-11,13:00:00Z,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09,12:00:00Z,2022-09-09,15:00:00Z,2022-09-10,11:00:00Z,2022-09-10,14:00:00Z,,
1074,2022,17,65,Singapore Grand Prix,2022-10-02,12:00:00Z,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30,10:00:00Z,2022-09-30,13:00:00Z,2022-10-01,10:00:00Z,2022-10-01,13:00:00Z,,
1075,2022,18,53,Japanese Grand Prix,2022-10-09,05:00:00Z,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07,03:00:00Z,2022-10-07,06:00:00Z,2022-10-08,03:00:00Z,2022-10-08,06:00:00Z,,
1076,2022,19,69,United States Grand Prix,2022-10-23,19:00:00Z,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21,19:00:00Z,2022-10-21,22:00:00Z,2022-10-22,19:00:00Z,2022-10-22,22:00:00Z,,
1077,2022,20,23,Mexico City Grand Prix,2022-10-30,20:00:00Z,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28,18:00:00Z,2022-10-28,21:00:00Z,2022-10-29,17:00:00Z,2022-10-29,20:00:00Z,,
1078,2022,21,37,Brazilian Grand Prix,2022-11-13,18:00:00Z,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11,15:30:00Z,2022-11-12,15:30:00Z,,,2022-11-11,19:00:00Z,2022-11-12,19:30:00Z
1079,2022,22,66,Abu Dhabi Grand Prix,2022-11-20,13:00:00Z,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18,10:00:00Z,2022-11-18,13:00:00Z,2022-11-19,11:00:00Z,2022-11-19,14:00:00Z,,
