constructorStandingsId,raceId,constructorId,points,position,positionText,wins
10320,833,192,58,6,6,0
10321,833,137,40,7,7,0
10322,833,176,27,8,8,0
10323,833,186,10,9,9,0
10324,833,194,0,10,10,0
10325,833,195,0,11,11,0
10326,833,196,0,12,12,0
10327,834,185,350,1,1,6
10328,834,114,347,2,2,5
10329,834,6,290,3,3,3
10330,834,45,158,4,4,0
10331,834,149,127,5,5,0
10332,834,192,58,6,6,0
10333,834,137,47,7,7,0
10334,834,176,27,8,8,0
10335,834,186,10,9,9,0
10336,834,194,0,10,10,0
10337,834,195,0,11,11,0
10338,834,196,0,12,12,0
10339,835,185,383,1,1,6
10340,835,114,359,2,2,5
10341,835,6,319,3,3,4
10342,835,45,168,4,4,0
10343,835,149,133,5,5,0
10344,835,192,60,6,6,0
10345,835,137,56,7,7,0
10346,835,176,27,8,8,0
10347,835,186,10,9,9,0
10348,835,194,0,10,10,0
10349,835,195,0,11,11,0
10350,835,196,0,12,12,0
10351,836,185,426,1,1,7
10352,836,114,381,2,2,5
10353,836,6,334,3,3,4
10354,836,45,176,4,4,0
10355,836,149,133,5,5,0
10356,836,192,60,6,6,0
10357,836,137,58,7,7,0
10358,836,176,37,8,8,0
10359,836,186,11,9,9,0
10360,836,194,0,10,10,0
10361,836,195,0,11,11,0
10362,836,196,0,12,12,0
10363,837,185,426,1,1,7
10364,837,114,399,2,2,5
10365,837,6,374,3,3,5
10366,837,45,188,4,4,0
10367,837,149,143,5,5,0
10368,837,192,68,6,6,0
10369,837,137,65,7,7,0
10370,837,176,43,8,8,0
10371,837,186,11,9,9,0
10372,837,194,0,10,10,0
10373,837,195,0,11,11,0
10374,837,196,0,12,12,0
10375,838,185,469,1,1,8
10376,838,114,421,2,2,5
10377,838,6,389,3,3,5
10378,838,45,202,4,4,0
10379,838,149,145,5,5,0
10380,838,137,69,6,6,0
10381,838,192,68,7,7,0
10382,838,176,44,8,8,0
10383,838,186,11,9,9,0
10384,838,194,0,10,10,0
10385,838,195,0,11,11,0
10386,838,196,0,12,12,0
10387,839,185,498,1,1,9
10388,839,114,454,2,2,5
10389,839,6,396,3,3,5
10390,839,45,214,4,4,0
10391,839,149,163,5,5,0
10392,839,137,69,6,6,0
10393,839,192,68,7,7,0
10394,839,176,44,8,8,0
10395,839,186,13,9,9,0
10396,839,194,0,10,10,0
10397,839,195,0,11,11,0
10398,839,196,0,12,12,0
10399,840,185,35,1,1,1
10400,840,114,26,2,2,0
10401,840,6,18,3,3,0
10402,840,149,15,4,4,0
10403,840,186,4,5,5,0
10404,840,192,3,6,6,0
10405,840,194,0,7,7,0
10406,840,196,0,8,8,0
10407,840,137,0,9,9,0
10408,840,45,0,10,10,0
10409,841,185,72,1,1,2
10410,841,114,48,2,2,0
10411,841,6,36,3,3,0
10412,841,149,30,4,4,0
10413,841,176,6,5,5,0
10414,841,186,4,6,6,0
10415,841,192,4,7,7,0
10416,841,45,2,8,8,0
10417,841,194,0,9,9,0
10418,841,196,0,10,10,0
10419,841,137,0,11,11,0
10420,841,195,0,12,12,0
10421,842,185,105,1,1,2
10422,842,114,85,2,2,1
10423,842,6,50,3,3,0
10424,842,149,32,4,4,0
10425,842,45,16,5,5,0
10426,842,176,7,6,6,0
10427,842,186,4,7,7,0
10428,842,192,4,8,8,0
10429,842,194,0,9,9,0
10430,842,137,0,10,10,0
10431,842,196,0,11,11,0
10432,842,195,0,12,12,0
10433,843,185,148,1,1,3
10434,843,114,105,2,2,1
10435,843,6,65,3,3,0
10436,843,149,42,4,4,0
10437,843,45,26,5,5,0
10438,843,176,8,6,6,0
10439,843,186,6,7,7,0
10440,843,192,4,8,8,0
10441,843,194,0,9,9,0
10442,843,137,0,10,10,0
10443,843,196,0,11,11,0
10444,843,195,0,12,12,0
10445,844,185,185,1,1,4
10446,844,114,138,2,2,1
10447,844,6,75,3,3,0
10448,844,149,46,4,4,0
10449,844,45,40,5,5,0
10450,844,176,11,6,6,0
10451,844,186,6,7,7,0
10452,844,192,4,8,8,0
10453,844,137,0,9,9,0
10454,844,194,0,10,10,0
10455,844,196,0,11,11,0
10456,844,195,0,12,12,0
10457,845,185,222,1,1,5
10458,845,114,161,2,2,1
10459,845,6,93,3,3,0
10460,845,149,50,4,4,0
10461,845,45,40,5,5,0
10462,845,176,21,6,6,0
10463,845,192,10,7,7,0
10464,845,186,7,8,8,0
10465,845,137,2,9,9,0
10466,845,194,0,10,10,0
10467,845,196,0,11,11,0
10468,845,195,0,12,12,0
10469,846,185,255,1,1,5
10470,846,114,186,2,2,2
10471,846,6,101,3,3,0
10472,846,149,60,4,4,0
10473,846,45,52,5,5,0
10474,846,176,27,6,6,0
10475,846,186,12,7,7,0
10476,846,192,10,8,8,0
10477,846,137,4,9,9,0
10478,846,194,0,10,10,0
10479,846,195,0,11,11,0
10480,846,196,0,12,12,0
10481,847,185,295,1,1,6
10482,847,114,206,2,2,2
10483,847,6,129,3,3,0
10484,847,149,61,4,4,0
10485,847,45,58,5,5,0
10486,847,176,27,6,6,0
10487,847,186,16,7,7,0
10488,847,192,12,8,8,0
10489,847,137,4,9,9,0
10490,847,194,0,10,10,0
10491,847,195,0,11,11,0
10492,847,196,0,12,12,0
10493,848,185,328,1,1,6
10494,848,114,218,2,2,2
10495,848,6,164,3,3,1
10496,848,45,68,4,4,0
10497,848,149,65,5,5,0
10498,848,176,33,6,6,0
10499,848,186,17,7,7,0
10500,848,192,12,8,8,0
10501,848,137,4,9,9,0
10502,848,194,0,10,10,0
10503,848,195,0,11,11,0
10504,848,196,0,12,12,0
10505,849,185,355,1,1,6
10506,849,114,243,2,2,3
10507,849,6,192,3,3,1
10508,849,45,78,4,4,0
10509,849,149,66,5,5,0
10510,849,176,35,6,6,0
10511,849,192,20,7,7,0
10512,849,186,17,8,8,0
10513,849,137,4,9,9,0
10514,849,194,0,10,10,0
10515,849,195,0,11,11,0
10516,849,196,0,12,12,0
10517,850,185,383,1,1,6
10518,850,114,280,2,2,4
10519,850,6,215,3,3,1
10520,850,45,80,4,4,0
10521,850,149,66,5,5,0
10522,850,176,35,6,6,0
10523,850,192,26,7,7,0
10524,850,186,22,8,8,0
10525,850,137,4,9,9,0
10526,850,194,0,10,10,0
10527,850,195,0,11,11,0
10528,850,196,0,12,12,0
10529,851,185,426,1,1,7
10530,851,114,295,2,2,4
10531,851,6,231,3,3,1
10532,851,45,98,4,4,0
10533,851,149,68,5,5,0
10534,851,176,35,6,6,0
10535,851,192,32,7,7,0
10536,851,186,22,8,8,0
10537,851,137,5,9,9,0
10538,851,194,0,10,10,0
10539,851,195,0,11,11,0
10540,851,196,0,12,12,0
10541,852,185,451,1,1,8
10542,852,114,325,2,2,4
10543,852,6,254,3,3,1
10544,852,45,108,4,4,0
10545,852,149,70,5,5,0
10546,852,192,36,6,6,0
10547,852,176,35,7,7,0
10548,852,186,29,8,8,0
10549,852,137,5,9,9,0
10550,852,194,0,10,10,0
10551,852,195,0,11,11,0
10552,852,196,0,12,12,0
10553,853,185,491,1,1,9
10554,853,114,353,2,2,4
10555,853,6,268,3,3,1
10556,853,45,114,4,4,0
10557,853,149,70,5,5,0
10558,853,192,48,6,6,0
10559,853,176,36,7,7,0
10560,853,186,29,8,8,0
10561,853,137,5,9,9,0
10562,853,194,0,10,10,0
10563,853,195,0,11,11,0
10564,853,196,0,12,12,0
10565,854,185,518,1,1,9
10566,854,114,388,2,2,5
10567,854,6,292,3,3,1
10568,854,45,123,4,4,0
10569,854,149,72,5,5,0
10570,854,192,48,6,6,0
10571,854,176,40,7,7,0
10572,854,186,29,8,8,0
10573,854,137,5,9,9,0
10574,854,194,0,10,10,0
10575,854,195,0,11,11,0
10576,854,196,0,12,12,0
10577,855,185,558,1,1,10
10578,855,114,418,2,2,5
10579,855,6,310,3,3,1
10580,855,45,127,4,4,0
10581,855,149,72,5,5,0
10582,855,192,49,6,6,0
10583,855,176,40,7,7,0
10584,855,186,37,8,8,0
10585,855,137,5,9,9,0
10586,855,194,0,10,10,0
10587,855,195,0,11,11,0
10588,855,196,0,12,12,0
10589,856,185,595,1,1,11
10590,856,114,442,2,2,5
10591,856,6,325,3,3,1
10592,856,45,145,4,4,0
10593,856,149,72,5,5,0
10594,856,192,51,6,6,0
10595,856,176,41,7,7,0
10596,856,186,41,8,8,0
10597,856,137,5,9,9,0
10598,856,194,0,10,10,0
10599,856,195,0,11,11,0
10600,856,196,0,12,12,0
10601,857,185,607,1,1,11
10602,857,114,482,2,2,6
10603,857,6,353,3,3,1
10604,857,45,159,4,4,0
10605,857,149,72,5,5,0
10606,857,192,57,6,6,0
10607,857,176,42,7,7,0
10608,857,186,41,8,8,0
10609,857,137,5,9,9,0
10610,857,194,0,10,10,0
10611,857,195,0,11,11,0
10612,857,196,0,12,12,0
10613,858,185,650,1,1,12
10614,858,114,497,2,2,6
10615,858,6,375,3,3,1
10616,858,45,165,4,4,0
10617,858,149,73,5,5,0
10618,858,192,69,6,6,0
10619,858,176,44,7,7,0
10620,858,186,41,8,8,0
10621,858,137,5,9,9,0
10622,858,194,0,10,10,0
10623,858,195,0,11,11,0
10624,858,196,0,12,12,0
10625,859,114,40,1,1,1
10626,859,185,30,2,2,0
10627,859,176,12,3,3,0
10628,859,6,10,4,4,0
10629,859,197,6,5,5,0
10630,859,186,2,6,6,0
10631,859,192,1,7,7,0
10632,859,45,0,8,8,0
10633,859,137,0,9,9,0
10634,859,198,0,10,10,0
10635,859,199,0,11,11,0
10636,860,114,55,1,1,1
10637,860,185,42,2,2,0
10638,860,6,35,3,3,1
10639,860,176,30,4,4,0
10640,860,197,16,5,5,0
10641,860,192,9,6,6,0
10642,860,137,8,7,7,0
10643,860,186,6,8,8,0
10644,860,45,1,9,9,0
10645,860,198,0,10,10,0
10646,860,199,0,11,11,0
10647,860,195,0,12,12,0
10648,861,114,88,1,1,1
10649,861,185,64,2,2,0
10650,861,6,37,3,3,1
10651,861,176,31,4,4,0
10652,861,45,26,5,5,1
10653,861,197,24,6,6,0
10654,861,137,18,7,7,0
10655,861,192,9,8,8,0
10656,861,186,6,9,9,0
10657,861,198,0,10,10,0
10658,861,199,0,11,11,0
10659,861,195,0,12,12,0
10660,862,185,101,1,1,1
10661,862,114,92,2,2,1
10662,862,197,57,3,3,0
10663,862,6,45,4,4,1
10664,862,45,37,5,5,1
10665,862,176,31,6,6,0
10666,862,137,18,7,7,0
10667,862,192,17,8,8,0
10668,862,186,6,9,9,0
10669,862,198,0,10,10,0
10670,862,199,0,11,11,0
10671,862,195,0,12,12,0
10672,863,185,109,1,1,1
10673,863,114,98,2,2,1
10674,863,197,84,3,3,0
10675,863,6,63,4,4,1
10676,863,45,43,5,5,1
10677,863,137,43,6,6,1
10678,863,176,41,7,7,0
10679,863,192,18,8,8,0
10680,863,186,6,9,9,0
10681,863,198,0,10,10,0
10682,863,199,0,11,11,0
10683,863,195,0,12,12,0
10684,864,185,146,1,1,2
10685,864,114,108,2,2,1
10686,864,6,86,3,3,1
10687,864,197,86,4,4,0
10688,864,45,61,5,5,1
10689,864,137,44,6,6,1
10690,864,176,41,7,7,0
10691,864,192,28,8,8,0
10692,864,186,6,9,9,0
10693,864,199,0,10,10,0
10694,864,198,0,11,11,0
10695,864,195,0,12,12,0
10696,865,185,164,1,1,2
10697,865,114,133,2,2,2
10698,865,197,108,3,3,0
10699,865,6,97,4,4,1
10700,865,45,69,5,5,1
10701,865,176,58,6,6,0
10702,865,137,44,7,7,1
10703,865,192,28,8,8,0
10704,865,186,6,9,9,0
10705,865,199,0,10,10,0
10706,865,198,0,11,11,0
10707,865,195,0,12,12,0
10708,866,185,176,1,1,2
10709,866,114,137,2,2,2
10710,866,197,126,3,3,0
10711,866,6,122,4,4,2
10712,866,45,92,5,5,1
10713,866,176,60,6,6,0
10714,866,137,45,7,7,1
10715,866,192,44,8,8,0
10716,866,186,6,9,9,0
10717,866,199,0,10,10,0
10718,866,198,0,11,11,0
10719,866,195,0,12,12,0
10720,867,185,216,1,1,3
10721,867,6,152,2,2,2
10722,867,197,144,3,3,0
10723,867,114,142,4,4,2
10724,867,45,98,5,5,1
10725,867,176,60,6,6,0
10726,867,137,47,7,7,1
10727,867,192,44,8,8,0
10728,867,186,6,9,9,0
10729,867,199,0,10,10,0
10730,867,198,0,11,11,0
10731,867,195,0,12,12,0
10732,868,185,230,1,1,3
10733,868,6,177,2,2,3
10734,868,114,160,3,3,2
10735,868,197,159,4,4,0
10736,868,45,105,5,5,1
10737,868,176,80,6,6,0
10738,868,137,47,7,7,1
10739,868,192,46,8,8,0
10740,868,186,6,9,9,0
10741,868,199,0,10,10,0
10742,868,198,0,11,11,0
10743,868,195,0,12,12,0
10744,869,185,246,1,1,3
10745,869,114,193,2,2,3
10746,869,197,192,3,3,0
10747,869,6,189,4,4,3
10748,869,45,106,5,5,1
10749,869,176,80,6,6,0
10750,869,137,53,7,7,1
10751,869,192,46,8,8,0
10752,869,186,6,9,9,0
10753,869,199,0,10,10,0
10754,869,198,0,11,11,0
10755,869,195,0,12,12,0
10756,870,185,272,1,1,3
10757,870,114,218,2,2,4
10758,870,197,207,3,3,0
10759,870,6,199,4,4,3
10760,870,45,112,5,5,1
10761,870,176,80,6,6,0
10762,870,192,59,7,7,0
10763,870,137,53,8,8,1
10764,870,186,12,9,9,0
10765,870,199,0,10,10,0
10766,870,198,0,11,11,0
10767,870,195,0,12,12,0
10768,871,185,272,1,1,3
10769,871,114,243,2,2,5
10770,871,6,226,3,3,3
10771,871,197,217,4,4,0
10772,871,45,126,5,5,1
10773,871,176,100,6,6,0
10774,871,192,63,7,7,0
10775,871,137,54,8,8,1
10776,871,186,12,9,9,0
10777,871,199,0,10,10,0
10778,871,198,0,11,11,0
10779,871,195,0,12,12,0
10780,872,185,297,1,1,4
10781,872,114,261,2,2,5
10782,872,6,245,3,3,3
10783,872,197,231,4,4,0
10784,872,45,136,5,5,1
10785,872,176,101,6,6,0
10786,872,192,75,7,7,0
10787,872,137,54,8,8,1
10788,872,186,14,9,9,0
10789,872,198,0,10,10,0
10790,872,199,0,11,11,0
10791,872,195,0,12,12,0
10792,873,185,324,1,1,5
10793,873,114,283,2,2,5
10794,873,6,263,3,3,3
10795,873,197,239,4,4,0
10796,873,45,136,5,5,1
10797,873,176,116,6,6,0
10798,873,192,81,7,7,0
10799,873,137,58,8,8,1
10800,873,186,15,9,9,0
10801,873,198,0,10,10,0
10802,873,199,0,11,11,0
10803,873,195,0,12,12,0
10804,874,185,367,1,1,6
10805,874,6,290,2,2,3
10806,874,114,284,3,3,5
10807,874,197,255,4,4,0
10808,874,45,136,5,5,1
10809,874,176,116,6,6,0
10810,874,192,89,7,7,0
10811,874,137,58,8,8,1
10812,874,186,21,9,9,0
10813,874,198,0,10,10,0
10814,874,199,0,11,11,0
10815,874,195,0,12,12,0
10816,875,185,407,1,1,7
10817,875,6,316,2,2,3
10818,875,114,306,3,3,5
10819,875,197,263,4,4,0
10820,875,45,136,5,5,1
10821,875,176,116,6,6,0
10822,875,192,93,7,7,0
10823,875,137,59,8,8,1
10824,875,186,21,9,9,0
10825,875,198,0,10,10,0
10826,875,199,0,11,11,0
10827,875,195,0,12,12,0
10828,876,185,422,1,1,7
10829,876,6,340,2,2,3
10830,876,114,318,3,3,5
10831,876,197,288,4,4,1
10832,876,45,136,5,5,1
10833,876,176,124,6,6,0
10834,876,192,95,7,7,0
10835,876,137,73,8,8,1
10836,876,186,22,9,9,0
10837,876,198,0,10,10,0
10838,876,199,0,11,11,0
10839,876,195,0,12,12,0
10840,877,185,440,1,1,7
10841,877,6,367,2,2,3
10842,877,114,353,3,3,6
10843,877,197,302,4,4,1
10844,877,45,136,5,5,1
10845,877,176,124,6,6,0
10846,877,192,99,7,7,0
10847,877,137,76,8,8,1
10848,877,186,22,9,9,0
10849,877,198,0,10,10,0
10850,877,199,0,11,11,0
10851,877,195,0,12,12,0
10852,878,185,460,1,1,7
10853,878,6,400,2,2,3
10854,878,114,378,3,3,7
10855,878,197,303,4,4,1
10856,878,45,142,5,5,1
10857,878,176,126,6,6,0
10858,878,192,109,7,7,0
10859,878,137,76,8,8,1
10860,878,186,26,9,9,0
10861,878,199,0,10,10,0
10862,878,198,0,11,11,0
10863,878,195,0,12,12,0
10864,879,6,30,1,1,0
10865,879,197,26,2,2,1
10866,879,185,23,3,3,0
10867,879,45,10,4,4,0
10868,879,192,10,5,5,0
10869,879,114,2,6,6,0
10870,879,186,0,7,7,0
10871,879,176,0,8,8,0
10872,879,137,0,9,9,0
10873,879,198,0,10,10,0
10874,879,199,0,11,11,0
10875,880,185,66,1,1,1
10876,880,197,40,2,2,1
10877,880,6,40,3,3,0
10878,880,45,37,4,4,0
10879,880,192,10,5,5,0
10880,880,176,4,6,6,0
10881,880,114,4,7,7,0
10882,880,186,1,8,8,0
10883,880,137,0,9,9,0
10884,880,198,0,10,10,0
10885,880,199,0,11,11,0
10886,881,185,78,1,1,1
10887,881,6,73,2,2,1
10888,881,197,60,3,3,1
10889,881,45,52,4,4,0
10890,881,114,14,5,5,0
10891,881,192,14,6,6,0
10892,881,186,7,7,7,0
10893,881,176,5,8,8,0
10894,881,137,0,9,9,0
10895,881,198,0,10,10,0
10896,881,199,0,11,11,0
10897,882,185,109,1,1,2
10898,882,197,93,2,2,1
10899,882,6,77,3,3,1
10900,882,45,64,4,4,0
10901,882,192,26,5,5,0
10902,882,114,23,6,6,0
10903,882,186,7,7,7,0
10904,882,176,5,8,8,0
10905,882,137,0,9,9,0
10906,882,198,0,10,10,0
10907,882,199,0,11,11,0
10908,883,185,131,1,1,2
10909,883,6,117,2,2,2
10910,883,197,111,3,3,1
10911,883,45,72,4,4,0
10912,883,192,32,5,5,0
10913,883,114,29,6,6,0
10914,883,186,8,7,7,0
10915,883,176,5,8,8,0
10916,883,137,0,9,9,0
10917,883,198,0,10,10,0
10918,883,199,0,11,11,0
10919,884,185,164,1,1,2
10920,884,6,123,2,2,2
10921,884,197,112,3,3,1
10922,884,45,109,4,4,1
10923,884,192,44,5,5,0
10924,884,114,37,6,6,0
10925,884,186,12,7,7,0
10926,884,176,5,8,8,0
10927,884,137,0,9,9,0
10928,884,198,0,10,10,0
10929,884,199,0,11,11,0
10930,885,185,201,1,1,3
10931,885,6,145,2,2,2
10932,885,45,134,3,3,1
10933,885,197,114,4,4,1
10934,885,192,51,5,5,0
10935,885,114,37,6,6,0
10936,885,186,20,7,7,0
10937,885,176,5,8,8,0
10938,885,137,0,9,9,0
10939,885,198,0,10,10,0
10940,885,199,0,11,11,0
10941,886,185,219,1,1,3
10942,886,45,171,2,2,2
10943,886,6,168,3,3,2
10944,886,197,124,4,4,1
10945,886,192,59,5,5,0
10946,886,114,37,6,6,0
10947,886,186,24,7,7,0
10948,886,176,6,8,8,0
10949,886,137,0,9,9,0
10950,886,198,0,10,10,0
10951,886,199,0,11,11,0
10952,887,185,250,1,1,4
10953,887,45,183,2,2,2
10954,887,6,180,3,3,2
10955,887,197,157,4,4,1
10956,887,192,59,5,5,0
10957,887,114,49,6,6,0
10958,887,186,24,7,7,0
10959,887,176,7,8,8,0
10960,887,137,0,9,9,0
10961,887,198,0,10,10,0
10962,887,199,0,11,11,0
10963,888,185,277,1,1,4
10964,888,45,208,2,2,3
10965,888,6,194,3,3,2
10966,888,197,183,4,4,1
10967,888,192,59,5,5,0
10968,888,114,57,6,6,0
10969,888,186,24,7,7,0
10970,888,176,7,8,8,0
10971,888,137,1,9,9,0
10972,888,198,0,10,10,0
10973,888,199,0,11,11,0
10974,889,185,312,1,1,5
10975,889,45,235,2,2,3
10976,889,6,218,3,3,2
10977,889,197,187,4,4,1
10978,889,114,65,5,5,0
10979,889,192,61,6,6,0
10980,889,186,25,7,7,0
10981,889,176,7,8,8,0
10982,889,137,1,9,9,0
10983,889,198,0,10,10,0
10984,889,199,0,11,11,0
10985,890,185,352,1,1,6
10986,890,6,248,2,2,2
10987,890,45,245,3,3,3
10988,890,197,191,4,4,1
10989,890,114,66,5,5,0
10990,890,192,61,6,6,0
10991,890,186,31,7,7,0
10992,890,176,17,8,8,0
10993,890,137,1,9,9,0
10994,890,198,0,10,10,0
10995,890,199,0,11,11,0
10996,891,185,377,1,1,7
10997,891,6,274,2,2,2
10998,891,45,267,3,3,3
10999,891,197,206,4,4,1
11000,891,114,76,5,5,0
11001,891,192,62,6,6,0
11002,891,186,31,7,7,0
11003,891,176,19,8,8,0
11004,891,137,1,9,9,0
11005,891,198,0,10,10,0
11006,891,199,0,11,11,0
11007,892,185,402,1,1,8
11008,892,6,284,2,2,2
11009,892,45,283,3,3,3
11010,892,197,239,4,4,1
11011,892,114,81,5,5,0
11012,892,192,62,6,6,0
11013,892,176,31,7,7,0
11014,892,186,31,8,8,0
11015,892,137,1,9,9,0
11016,892,198,0,10,10,0
11017,892,199,0,11,11,0
11018,893,185,445,1,1,9
11019,893,6,297,2,2,2
11020,893,45,287,3,3,3
11021,893,197,264,4,4,1
11022,893,114,83,5,5,0
11023,893,192,62,6,6,0
11024,893,176,45,7,7,0
11025,893,186,31,8,8,0
11026,893,137,1,9,9,0
11027,893,198,0,10,10,0
11028,893,199,0,11,11,0
11029,894,185,470,1,1,10
11030,894,45,313,2,2,3
11031,894,6,309,3,3,2
11032,894,197,285,4,4,1
11033,894,114,93,5,5,0
11034,894,192,68,6,6,0
11035,894,176,45,7,7,0
11036,894,186,32,8,8,0
11037,894,137,1,9,9,0
11038,894,198,0,10,10,0
11039,894,199,0,11,11,0
11040,895,185,513,1,1,11
11041,895,45,334,2,2,3
11042,895,6,323,3,3,2
11043,895,197,297,4,4,1
11044,895,114,95,5,5,0
11045,895,192,77,6,6,0
11046,895,176,45,7,7,0
11047,895,186,32,8,8,0
11048,895,137,1,9,9,0
11049,895,198,0,10,10,0
11050,895,199,0,11,11,0
11051,896,185,553,1,1,12
11052,896,45,348,2,2,3
11053,896,6,333,3,3,2
11054,896,197,315,4,4,1
11055,896,114,102,5,5,0
11056,896,192,77,6,6,0
11057,896,176,53,7,7,0
11058,896,186,32,8,8,0
11059,896,137,5,9,9,0
11060,896,198,0,10,10,0
11061,896,199,0,11,11,0
11062,897,185,596,1,1,13
11063,897,45,360,2,2,3
11064,897,6,354,3,3,2
11065,897,197,315,4,4,1
11066,897,114,122,5,5,0
11067,897,192,77,6,6,0
11068,897,176,57,7,7,0
11069,897,186,33,8,8,0
11070,897,137,5,9,9,0
11071,897,198,0,10,10,0
11072,897,199,0,11,11,0
11073,898,114,33,1,1,0
11074,898,45,25,2,2,1
11075,898,6,18,3,3,0
11076,898,137,10,4,4,0
11077,898,192,9,5,5,0
11078,898,186,6,6,6,0
11079,898,176,0,7,7,0
11080,898,198,0,8,8,0
11081,898,197,0,9,9,0
11082,898,199,0,10,10,0
11083,898,185,0,11,11,0
11084,899,45,68,1,1,2
11085,899,114,43,2,2,0
11086,899,6,30,3,3,0
11087,899,137,20,4,4,0
11088,899,192,19,5,5,0
11089,899,185,15,6,6,0
11090,899,186,7,7,7,0
11091,899,176,0,8,8,0
11092,899,197,0,9,9,0
11093,899,199,0,10,10,0
11094,899,198,0,11,11,0
11095,900,45,111,1,1,3
11096,900,192,44,2,2,0
11097,900,114,43,3,3,0
11098,900,185,35,4,4,0
11099,900,6,33,5,5,0
11100,900,137,30,6,6,0
11101,900,186,7,7,7,0
11102,900,197,0,8,8,0
11103,900,176,0,9,9,0
11104,900,198,0,10,10,0
11105,900,199,0,11,11,0
11106,901,45,154,1,1,4
11107,901,185,57,2,2,0
11108,901,192,54,3,3,0
11109,901,6,52,4,4,0
11110,901,114,43,5,5,0
11111,901,137,36,6,6,0
11112,901,186,8,7,7,0
11113,901,197,0,8,8,0
11114,901,176,0,9,9,0
11115,901,198,0,10,10,0
11116,901,199,0,11,11,0
11117,902,45,197,1,1,5
11118,902,185,84,2,2,0
11119,902,6,66,3,3,0
11120,902,192,57,4,4,0
11121,902,137,46,5,5,0
11122,902,114,43,6,6,0
11123,902,186,8,7,7,0
11124,902,197,4,8,8,0
11125,902,176,0,9,9,0
11126,902,198,0,10,10,0
11127,902,199,0,11,11,0
11128,903,45,240,1,1,6
11129,903,185,99,2,2,0
11130,903,6,78,3,3,0
11131,903,192,67,4,4,0
11132,903,114,52,5,5,0
11133,903,137,52,6,6,0
11134,903,197,8,7,7,0
11135,903,186,8,8,8,0
11136,903,198,2,9,9,0
11137,903,176,0,10,10,0
11138,903,199,0,11,11,0
11139,904,45,258,1,1,6
11140,904,185,139,2,2,1
11141,904,6,87,3,3,0
11142,904,192,77,4,4,0
11143,904,114,66,5,5,0
11144,904,137,58,6,6,0
11145,904,186,12,7,7,0
11146,904,197,8,8,8,0
11147,904,198,2,9,9,0
11148,904,176,0,10,10,0
11149,904,199,0,11,11,0
11150,905,45,301,1,1,7
11151,905,185,143,2,2,1
11152,905,6,98,3,3,0
11153,905,192,87,4,4,0
11154,905,137,85,5,5,0
11155,905,114,72,6,6,0
11156,905,186,12,7,7,0
11157,905,197,8,8,8,0
11158,905,198,2,9,9,0
11159,905,176,0,10,10,0
11160,905,199,0,11,11,0
11161,906,45,326,1,1,8
11162,906,185,168,2,2,1
11163,906,6,106,3,3,0
11164,906,137,103,4,4,0
11165,906,192,91,5,5,0
11166,906,114,90,6,6,0
11167,906,186,15,7,7,0
11168,906,197,8,8,8,0
11169,906,198,2,9,9,0
11170,906,176,0,10,10,0
11171,906,199,0,11,11,0
11172,907,45,366,1,1,9
11173,907,185,188,2,2,1
11174,907,137,121,3,3,0
11175,907,6,116,4,4,0
11176,907,192,98,5,5,0
11177,907,114,96,6,6,0
11178,907,186,15,7,7,0
11179,907,197,8,8,8,0
11180,907,198,2,9,9,0
11181,907,176,0,10,10,0
11182,907,199,0,11,11,0
11183,908,45,393,1,1,9
11184,908,185,219,2,2,2
11185,908,6,142,3,3,0
11186,908,137,135,4,4,0
11187,908,192,98,5,5,0
11188,908,114,97,6,6,0
11189,908,186,17,7,7,0
11190,908,197,8,8,8,0
11191,908,198,2,9,9,0
11192,908,176,0,10,10,0
11193,908,199,0,11,11,0
11194,909,45,411,1,1,9
11195,909,185,254,2,2,3
11196,909,6,160,3,3,0
11197,909,137,150,4,4,0
11198,909,114,105,5,5,0
11199,909,192,103,6,6,0
11200,909,186,19,7,7,0
11201,909,197,8,8,8,0
11202,909,198,2,9,9,0
11203,909,176,0,10,10,0
11204,909,199,0,11,11,0
11205,910,45,454,1,1,10
11206,910,185,272,2,2,3
11207,910,137,177,3,3,0
11208,910,6,162,4,4,0
11209,910,114,110,5,5,0
11210,910,192,109,6,6,0
11211,910,186,19,7,7,0
11212,910,197,8,8,8,0
11213,910,198,2,9,9,0
11214,910,176,0,10,10,0
11215,910,199,0,11,11,0
11216,911,45,479,1,1,11
11217,911,185,305,2,2,3
11218,911,137,187,3,3,0
11219,911,6,178,4,4,0
11220,911,192,117,5,5,0
11221,911,114,111,6,6,0
11222,911,186,27,7,7,0
11223,911,197,8,8,8,0
11224,911,198,2,9,9,0
11225,911,176,0,10,10,0
11226,911,199,0,11,11,0
11227,912,45,522,1,1,12
11228,912,185,332,2,2,3
11229,912,137,201,3,3,0
11230,912,6,178,4,4,0
11231,912,192,122,5,5,0
11232,912,114,121,6,6,0
11233,912,186,29,7,7,0
11234,912,197,8,8,8,0
11235,912,198,2,9,9,0
11236,912,176,0,10,10,0
11237,912,199,0,11,11,0
11238,913,45,565,1,1,13
11239,913,185,342,2,2,3
11240,913,137,216,3,3,0
11241,913,6,188,4,4,0
11242,913,114,143,5,5,0
11243,913,192,123,6,6,0
11244,913,186,29,7,7,0
11245,913,197,8,8,8,0
11246,913,198,2,9,9,0
11247,913,176,0,10,10,0
11248,913,199,0,11,11,0
11249,914,45,608,1,1,14
11250,914,185,363,2,2,3
