resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21942,909,784,197,8.0,15,,R,20,0.0,33,,,21.0,18.0,1:55.649,218.025,36
21943,909,793,197,13.0,17,,R,21,0.0,1,,,,,,,92
21944,909,806,199,45.0,21,,R,22,0.0,1,,,,,,,130
21945,910,774,45,44.0,1,1.0,1,1,25.0,53,1:19:10.236,4750236.0,29.0,1.0,1:28.004,236.975,1
21946,910,768,45,6.0,2,2.0,2,2,18.0,53,+3.175,4753411.0,51.0,2.0,1:28.206,236.432,1
21947,910,749,137,19.0,4,3.0,3,3,15.0,53,+25.026,4775262.0,46.0,3.0,1:28.342,236.068,1
21948,910,799,137,77.0,3,4.0,4,4,12.0,53,+40.786,4791022.0,50.0,5.0,1:28.559,235.490,1
21949,910,795,185,3.0,9,5.0,5,5,10.0,53,+50.309,4800545.0,53.0,6.0,1:28.588,235.413,1
21950,910,777,185,1.0,8,6.0,6,6,8.0,53,+59.965,4810201.0,34.0,10.0,1:29.141,233.952,1
21951,910,794,192,11.0,10,7.0,7,7,6.0,53,+1:02.518,4812754.0,35.0,8.0,1:29.107,234.042,1
21952,910,738,114,22.0,6,8.0,8,8,4.0,53,+1:03.063,4813299.0,35.0,11.0,1:29.245,233.680,1
21953,910,741,6,7.0,11,9.0,9,9,2.0,53,+1:03.535,4813771.0,43.0,7.0,1:28.942,234.476,1
21954,910,803,114,20.0,5,10.0,10,10,1.0,53,+1:06.171,4816407.0,34.0,12.0,1:29.283,233.580,1
21955,910,804,186,26.0,21,11.0,11,11,0.0,53,+1:11.184,4821420.0,51.0,4.0,1:28.486,235.684,1
21956,910,786,192,27.0,13,12.0,12,12,0.0,53,+1:12.606,4822842.0,35.0,13.0,1:29.366,233.363,1
21957,910,796,186,25.0,12,13.0,13,13,0.0,53,+1:13.093,4823329.0,39.0,9.0,1:29.121,234.005,1
21958,910,793,197,13.0,16,14.0,14,14,0.0,52,,,32.0,17.0,1:29.856,232.091,15
21959,910,776,176,99.0,14,15.0,15,15,0.0,52,,,46.0,14.0,1:29.375,233.340,15
21960,910,784,197,8.0,17,16.0,16,16,0.0,52,,,38.0,18.0,1:30.083,231.506,15
21961,910,785,199,10.0,18,17.0,17,17,0.0,52,,,35.0,21.0,1:30.758,229.784,15
21962,910,800,198,17.0,19,18.0,18,18,0.0,52,,,51.0,20.0,1:30.521,230.386,15
21963,910,798,176,21.0,15,19.0,19,19,0.0,51,,,40.0,15.0,1:29.449,233.147,2
21964,910,805,199,9.0,22,20.0,20,20,0.0,51,,,47.0,19.0,1:30.280,231.001,2
21965,910,742,6,14.0,7,,R,21,0.0,28,,,23.0,16.0,1:29.680,232.546,9
21966,910,801,198,4.0,20,,R,22,0.0,5,,,5.0,22.0,1:32.569,225.289,17
21967,911,774,45,44.0,1,1.0,1,1,25.0,60,2:00:04.795,7204795.0,39.0,1.0,1:50.417,165.137,1
21968,911,777,185,1.0,4,2.0,2,2,18.0,60,+13.534,7218329.0,27.0,8.0,1:52.519,162.052,1
21969,911,795,185,3.0,3,3.0,3,3,15.0,60,+14.273,7219068.0,30.0,9.0,1:52.569,161.980,1
21970,911,742,6,14.0,5,4.0,4,4,12.0,60,+15.389,7220184.0,27.0,6.0,1:52.115,162.636,1
21971,911,749,137,19.0,6,5.0,5,5,10.0,60,+42.161,7246956.0,27.0,13.0,1:53.283,160.959,1
21972,911,796,186,25.0,12,6.0,6,6,8.0,60,+56.801,7261596.0,48.0,4.0,1:51.937,162.895,1
